"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","GDP","TOT","MLN_USD","A","1977",91216.0748,
"ZAF","GDP","TOT","MLN_USD","A","1978",100495.408,
"ZAF","GDP","TOT","MLN_USD","A","1979",112919.5939,
"ZAF","GDP","TOT","MLN_USD","A","1980",133253.1959,
"ZAF","GDP","TOT","MLN_USD","A","1981",153674.7951,
"ZAF","GDP","TOT","MLN_USD","A","1982",162816.6348,
"ZAF","GDP","TOT","MLN_USD","A","1983",165912.0954,
"ZAF","GDP","TOT","MLN_USD","A","1984",180544.9367,
"ZAF","GDP","TOT","MLN_USD","A","1985",184161.6783,
"ZAF","GDP","TOT","MLN_USD","A","1986",187927.771,
"ZAF","GDP","TOT","MLN_USD","A","1987",196876.31,
"ZAF","GDP","TOT","MLN_USD","A","1988",212138.4314,
"ZAF","GDP","TOT","MLN_USD","A","1989",228537.8968,
"ZAF","GDP","TOT","MLN_USD","A","1990",235395.555,
"ZAF","GDP","TOT","MLN_USD","A","1991",240754.0727,
"ZAF","GDP","TOT","MLN_USD","A","1992",240979.4484,
"ZAF","GDP","TOT","MLN_USD","A","1993",249756.4285,
"ZAF","GDP","TOT","MLN_USD","A","1994",263320.9567,
"ZAF","GDP","TOT","MLN_USD","A","1995",277188.2079,
"ZAF","GDP","TOT","MLN_USD","A","1996",294404.0984,
"ZAF","GDP","TOT","MLN_USD","A","1997",307368.5753,
"ZAF","GDP","TOT","MLN_USD","A","1998",312311.7729,
"ZAF","GDP","TOT","MLN_USD","A","1999",324568.4992,
"ZAF","GDP","TOT","MLN_USD","A","2000",345745.3017,
"ZAF","GDP","TOT","MLN_USD","A","2001",363297.8757,
"ZAF","GDP","TOT","MLN_USD","A","2002",382404.5348,
"ZAF","GDP","TOT","MLN_USD","A","2003",401532.1828,
"ZAF","GDP","TOT","MLN_USD","A","2004",431364.1329,
"ZAF","GDP","TOT","MLN_USD","A","2005",468739.8867,
"ZAF","GDP","TOT","MLN_USD","A","2006",510214.4182,
"ZAF","GDP","TOT","MLN_USD","A","2007",551870.6782,
"ZAF","GDP","TOT","MLN_USD","A","2008",580652.1694,
"ZAF","GDP","TOT","MLN_USD","A","2009",576063.0025,
"ZAF","GDP","TOT","MLN_USD","A","2010",600823.721,
"ZAF","GDP","TOT","MLN_USD","A","2011",633367.8694,
"ZAF","GDP","TOT","MLN_USD","A","2012",659311.7132,
"ZAF","GDP","TOT","MLN_USD","A","2013",686609.3864,
"ZAF","GDP","TOT","MLN_USD","A","2014",711841.1183,
"ZAF","GDP","TOT","MLN_USD","A","2015",728491.2279,
"ZAF","GDP","TOT","MLN_USD","A","2016",743730.2915,
"ZAF","GDP","TOT","MLN_USD","A","2017",765862.7518,
"ZAF","GDP","TOT","MLN_USD","A","2018",795903.1396,
"ZAF","GDP","TOT","USD_CAP","A","1985",5699.29117,
"ZAF","GDP","TOT","USD_CAP","A","1986",5683.360554,
"ZAF","GDP","TOT","USD_CAP","A","1987",5820.282739,
"ZAF","GDP","TOT","USD_CAP","A","1988",6132.482625,
"ZAF","GDP","TOT","USD_CAP","A","1989",6462.045029,
"ZAF","GDP","TOT","USD_CAP","A","1990",6512.332079,
"ZAF","GDP","TOT","USD_CAP","A","1991",6517.474653,
"ZAF","GDP","TOT","USD_CAP","A","1992",6384.322626,
"ZAF","GDP","TOT","USD_CAP","A","1993",6476.917933,
"ZAF","GDP","TOT","USD_CAP","A","1994",6686.259293,
"ZAF","GDP","TOT","USD_CAP","A","1995",6894.620731,
"ZAF","GDP","TOT","USD_CAP","A","1996",7177.841419,
"ZAF","GDP","TOT","USD_CAP","A","1997",7349.020224,
"ZAF","GDP","TOT","USD_CAP","A","1998",7328.6406,
"ZAF","GDP","TOT","USD_CAP","A","1999",7482.181843,
"ZAF","GDP","TOT","USD_CAP","A","2000",7838.632675,
"ZAF","GDP","TOT","USD_CAP","A","2001",8105.749293,
"ZAF","GDP","TOT","USD_CAP","A","2002",8327.474258,
"ZAF","GDP","TOT","USD_CAP","A","2003",8642.426981,
"ZAF","GDP","TOT","USD_CAP","A","2004",9173.917364,
"ZAF","GDP","TOT","USD_CAP","A","2005",9847.081746,
"ZAF","GDP","TOT","USD_CAP","A","2006",10584.287717,
"ZAF","GDP","TOT","USD_CAP","A","2007",11301.782307,
"ZAF","GDP","TOT","USD_CAP","A","2008",11735.261451,
"ZAF","GDP","TOT","USD_CAP","A","2009",11486.272598,
"ZAF","GDP","TOT","USD_CAP","A","2010",11815.520098,
"ZAF","GDP","TOT","USD_CAP","A","2011",12234.13209,
"ZAF","GDP","TOT","USD_CAP","A","2012",12600.215171,
"ZAF","GDP","TOT","USD_CAP","A","2013",12929.428851,
"ZAF","GDP","TOT","USD_CAP","A","2014",13203.670608,
"ZAF","GDP","TOT","USD_CAP","A","2015",13305.656416,
"ZAF","GDP","TOT","USD_CAP","A","2016",13371.648463,
"ZAF","GDP","TOT","USD_CAP","A","2017",13549.829373,
"DEW","GDP","TOT","MLN_USD","A","1970",276730.6332,
"DEW","GDP","TOT","MLN_USD","A","1971",299905.2689,
"DEW","GDP","TOT","MLN_USD","A","1972",326366.4528,
"DEW","GDP","TOT","MLN_USD","A","1973",360571.1344,
"DEW","GDP","TOT","MLN_USD","A","1974",396464.788,
"DEW","GDP","TOT","MLN_USD","A","1975",429433.1614,
"DEW","GDP","TOT","MLN_USD","A","1976",475429.9819,
"DEW","GDP","TOT","MLN_USD","A","1977",521828.0136,
"DEW","GDP","TOT","MLN_USD","A","1978",575265.783,
"DEW","GDP","TOT","MLN_USD","A","1979",648588.426,
"DEW","GDP","TOT","MLN_USD","A","1980",717053.7483,
"DEW","GDP","TOT","MLN_USD","A","1981",788133.178,
"DEW","GDP","TOT","MLN_USD","A","1982",833736.0232,
"DEW","GDP","TOT","MLN_USD","A","1983",880268.7505,
"DEW","GDP","TOT","MLN_USD","A","1984",937246.1143,
"DEW","GDP","TOT","MLN_USD","A","1985",989736.4548,
"DEW","GDP","TOT","MLN_USD","A","1986",1032794.1515,
"DEW","GDP","TOT","MLN_USD","A","1987",1074006.3326,
"DEW","GDP","TOT","MLN_USD","A","1988",1152817.3884,
"DEW","GDP","TOT","MLN_USD","A","1989",1244310.0919,
"DEW","GDP","TOT","MLN_USD","A","1990",1358156.8727,
"DEW","GDP","TOT","MLN_USD","A","1991",1475016.7988,
"DEW","GDP","TOT","USD_CAP","A","1970",4562.672226,
"DEW","GDP","TOT","USD_CAP","A","1971",4892.259126,
"DEW","GDP","TOT","USD_CAP","A","1972",5291.97128,
"DEW","GDP","TOT","USD_CAP","A","1973",5817.915555,
"DEW","GDP","TOT","USD_CAP","A","1974",6389.028716,
"DEW","GDP","TOT","USD_CAP","A","1975",6945.497442,
"DEW","GDP","TOT","USD_CAP","A","1976",7726.674065,
"DEW","GDP","TOT","USD_CAP","A","1977",8498.827583,
"DEW","GDP","TOT","USD_CAP","A","1978",9380.302036,
"DEW","GDP","TOT","USD_CAP","A","1979",10570.387816,
"DEW","GDP","TOT","USD_CAP","A","1980",11646.911416,
"DEW","GDP","TOT","USD_CAP","A","1981",12777.360948,
"DEW","GDP","TOT","USD_CAP","A","1982",13526.331536,
"DEW","GDP","TOT","USD_CAP","A","1983",14331.256216,
"DEW","GDP","TOT","USD_CAP","A","1984",15320.737463,
"DEW","GDP","TOT","USD_CAP","A","1985",16218.806613,
"DEW","GDP","TOT","USD_CAP","A","1986",16912.75262,
"DEW","GDP","TOT","USD_CAP","A","1987",17584.464408,
"DEW","GDP","TOT","USD_CAP","A","1988",18760.250422,
"DEW","GDP","TOT","USD_CAP","A","1989",20049.145093,
"DEW","GDP","TOT","USD_CAP","A","1990",21471.478051,
"DEW","GDP","TOT","USD_CAP","A","1991",23020.520005,
"EU28","GDP","TOT","MLN_USD","A","1995",8733866.7391,
"EU28","GDP","TOT","MLN_USD","A","1996",9082125.7069,
"EU28","GDP","TOT","MLN_USD","A","1997",9483059.9223,
"EU28","GDP","TOT","MLN_USD","A","1998",9914223.3295,
"EU28","GDP","TOT","MLN_USD","A","1999",10308701.7505,
"EU28","GDP","TOT","MLN_USD","A","2000",11016846.8305,
"EU28","GDP","TOT","MLN_USD","A","2001",11579120.4234,
"EU28","GDP","TOT","MLN_USD","A","2002",12127188.9809,
"EU28","GDP","TOT","MLN_USD","A","2003",12465113.3244,
"EU28","GDP","TOT","MLN_USD","A","2004",13118917.0329,
"EU28","GDP","TOT","MLN_USD","A","2005",13638921.3368,
"EU28","GDP","TOT","MLN_USD","A","2006",14814723.5296,
"EU28","GDP","TOT","MLN_USD","A","2007",15761707.4121,
"EU28","GDP","TOT","MLN_USD","A","2008",16540112.9013,
"EU28","GDP","TOT","MLN_USD","A","2009",16192734.7368,
"EU28","GDP","TOT","MLN_USD","A","2010",16759721.2808,
"EU28","GDP","TOT","MLN_USD","A","2011",17506805.7237,
"EU28","GDP","TOT","MLN_USD","A","2012",17824820.3336,
"EU28","GDP","TOT","MLN_USD","A","2013",18488195.7348,
"EU28","GDP","TOT","MLN_USD","A","2014",19074558.7849,
"EU28","GDP","TOT","MLN_USD","A","2015",19710949.2591,
"EU28","GDP","TOT","MLN_USD","A","2016",20530853.2567,
"EU28","GDP","TOT","MLN_USD","A","2017",21755631.1064,
"EU28","GDP","TOT","MLN_USD","A","2018",22377001.274,
"EU28","GDP","TOT","USD_CAP","A","1995",18076.862406,
"EU28","GDP","TOT","USD_CAP","A","1996",18773.062573,
"EU28","GDP","TOT","USD_CAP","A","1997",19575.102679,
"EU28","GDP","TOT","USD_CAP","A","1998",20439.552559,
"EU28","GDP","TOT","USD_CAP","A","1999",21209.12488,
"EU28","GDP","TOT","USD_CAP","A","2000",22620.035797,
"EU28","GDP","TOT","USD_CAP","A","2001",23726.593903,
"EU28","GDP","TOT","USD_CAP","A","2002",24795.590305,
"EU28","GDP","TOT","USD_CAP","A","2003",25389.932961,
"EU28","GDP","TOT","USD_CAP","A","2004",26620.232157,
"EU28","GDP","TOT","USD_CAP","A","2005",27558.368778,
"EU28","GDP","TOT","USD_CAP","A","2006",29826.350893,
"EU28","GDP","TOT","USD_CAP","A","2007",31604.051848,
"EU28","GDP","TOT","USD_CAP","A","2008",33034.431155,
"EU28","GDP","TOT","USD_CAP","A","2009",32224.420854,
"EU28","GDP","TOT","USD_CAP","A","2010",33271.125301,
"EU28","GDP","TOT","USD_CAP","A","2011",34678.072974,
"EU28","GDP","TOT","USD_CAP","A","2012",35223.965574,
"EU28","GDP","TOT","USD_CAP","A","2013",36459.072106,
"EU28","GDP","TOT","USD_CAP","A","2014",37526.709621,
"EU28","GDP","TOT","USD_CAP","A","2015",38667.64572,
"EU28","GDP","TOT","USD_CAP","A","2016",40153.560031,
"EU28","GDP","TOT","USD_CAP","A","2017",42458.196513,
"EU28","GDP","TOT","USD_CAP","A","2018",43561.186232,
"OECD","GDP","TOT","MLN_USD","A","1970",3187815.8344,"E"
"OECD","GDP","TOT","MLN_USD","A","1971",3475819.1588,"E"
"OECD","GDP","TOT","MLN_USD","A","1972",3825873.1733,"E"
"OECD","GDP","TOT","MLN_USD","A","1973",4287523.3597,"E"
"OECD","GDP","TOT","MLN_USD","A","1974",4725529.8967,"E"
"OECD","GDP","TOT","MLN_USD","A","1975",5185248.9732,"E"
"OECD","GDP","TOT","MLN_USD","A","1976",5738707.4433,"E"
"OECD","GDP","TOT","MLN_USD","A","1977",6318349.7012,"E"
"OECD","GDP","TOT","MLN_USD","A","1978",7066098.2153,"E"
"OECD","GDP","TOT","MLN_USD","A","1979",7950501.4626,"E"
"OECD","GDP","TOT","MLN_USD","A","1980",8782778.846,"E"
"OECD","GDP","TOT","MLN_USD","A","1981",9831724.5818,"E"
"OECD","GDP","TOT","MLN_USD","A","1982",10451684.4935,"E"
"OECD","GDP","TOT","MLN_USD","A","1983",11183392.545,"E"
"OECD","GDP","TOT","MLN_USD","A","1984",12138122.1598,"E"
"OECD","GDP","TOT","MLN_USD","A","1985",12990323.8293,"E"
"OECD","GDP","TOT","MLN_USD","A","1986",13646121.4461,"E"
"OECD","GDP","TOT","MLN_USD","A","1987",14501204.7772,"E"
"OECD","GDP","TOT","MLN_USD","A","1988",15695858.3738,"E"
"OECD","GDP","TOT","MLN_USD","A","1989",16925513.0654,"E"
"OECD","GDP","TOT","MLN_USD","A","1990",18093179.219,"E"
"OECD","GDP","TOT","MLN_USD","A","1991",18985978.1843,"E"
"OECD","GDP","TOT","MLN_USD","A","1992",19863558.0805,"E"
"OECD","GDP","TOT","MLN_USD","A","1993",20629708.3379,"E"
"OECD","GDP","TOT","MLN_USD","A","1994",21712259.5582,"E"
"OECD","GDP","TOT","MLN_USD","A","1995",22757844.332,"E"
"OECD","GDP","TOT","MLN_USD","A","1996",23944226.2158,"E"
"OECD","GDP","TOT","MLN_USD","A","1997",25241875.3602,"E"
"OECD","GDP","TOT","MLN_USD","A","1998",26109554.3517,
"OECD","GDP","TOT","MLN_USD","A","1999",27345355.3574,
"OECD","GDP","TOT","MLN_USD","A","2000",29243873.465,
"OECD","GDP","TOT","MLN_USD","A","2001",30366585.723,
"OECD","GDP","TOT","MLN_USD","A","2002",31558677.0485,
"OECD","GDP","TOT","MLN_USD","A","2003",32706294.1946,
"OECD","GDP","TOT","MLN_USD","A","2004",34677807.1065,
"OECD","GDP","TOT","MLN_USD","A","2005",36579125.958,
"OECD","GDP","TOT","MLN_USD","A","2006",39274595.8593,
"OECD","GDP","TOT","MLN_USD","A","2007",41470027.4571,
"OECD","GDP","TOT","MLN_USD","A","2008",42846435.0531,
"OECD","GDP","TOT","MLN_USD","A","2009",41983066.6146,
"OECD","GDP","TOT","MLN_USD","A","2010",43867297.1433,
"OECD","GDP","TOT","MLN_USD","A","2011",45875984.1368,"P"
"OECD","GDP","TOT","MLN_USD","A","2012",47367894.3133,"P"
"OECD","GDP","TOT","MLN_USD","A","2013",49349764.6024,"P"
"OECD","GDP","TOT","MLN_USD","A","2014",51117425.8218,"P"
"OECD","GDP","TOT","MLN_USD","A","2015",52925983.5123,"P"
"OECD","GDP","TOT","MLN_USD","A","2016",54682732.3158,"P"
"OECD","GDP","TOT","MLN_USD","A","2017",57390603.146,"E"
"OECD","GDP","TOT","MLN_USD","A","2018",59575483.2617,"E"
"OECD","GDP","TOT","USD_CAP","A","1970",3571.397982,"E"
"OECD","GDP","TOT","USD_CAP","A","1971",3846.028412,"E"
"OECD","GDP","TOT","USD_CAP","A","1972",4184.741648,"E"
"OECD","GDP","TOT","USD_CAP","A","1973",4632.652776,"E"
"OECD","GDP","TOT","USD_CAP","A","1974",5052.126396,"E"
"OECD","GDP","TOT","USD_CAP","A","1975",5487.625991,"E"
"OECD","GDP","TOT","USD_CAP","A","1976",6016.394285,"E"
"OECD","GDP","TOT","USD_CAP","A","1977",6562.278059,"E"
"OECD","GDP","TOT","USD_CAP","A","1978",7270.849389,"E"
"OECD","GDP","TOT","USD_CAP","A","1979",8103.838726,"E"
"OECD","GDP","TOT","USD_CAP","A","1980",8860.558944,"E"
"OECD","GDP","TOT","USD_CAP","A","1981",9830.998633,"E"
"OECD","GDP","TOT","USD_CAP","A","1982",10362.887465,"E"
"OECD","GDP","TOT","USD_CAP","A","1983",11000.119598,"E"
"OECD","GDP","TOT","USD_CAP","A","1984",11848.13288,"E"
"OECD","GDP","TOT","USD_CAP","A","1985",12582.848019,"E"
"OECD","GDP","TOT","USD_CAP","A","1986",13116.900434,"E"
"OECD","GDP","TOT","USD_CAP","A","1987",13835.59472,"E"
"OECD","GDP","TOT","USD_CAP","A","1988",14858.643192,"E"
"OECD","GDP","TOT","USD_CAP","A","1989",15890.132222,"E"
"OECD","GDP","TOT","USD_CAP","A","1990",16837.940929,"E"
"OECD","GDP","TOT","USD_CAP","A","1991",17504.876431,"E"
"OECD","GDP","TOT","USD_CAP","A","1992",18151.110576,"E"
"OECD","GDP","TOT","USD_CAP","A","1993",18692.565225,"E"
"OECD","GDP","TOT","USD_CAP","A","1994",19523.259872,"E"
"OECD","GDP","TOT","USD_CAP","A","1995",20308.494313,"E"
"OECD","GDP","TOT","USD_CAP","A","1996",21215.658538,"E"
"OECD","GDP","TOT","USD_CAP","A","1997",22208.954794,"E"
"OECD","GDP","TOT","USD_CAP","A","1998",22819.474238,
"OECD","GDP","TOT","USD_CAP","A","1999",23740.904041,
"OECD","GDP","TOT","USD_CAP","A","2000",25215.522775,
"OECD","GDP","TOT","USD_CAP","A","2001",26007.152918,
"OECD","GDP","TOT","USD_CAP","A","2002",26838.547692,
"OECD","GDP","TOT","USD_CAP","A","2003",27621.769307,
"OECD","GDP","TOT","USD_CAP","A","2004",29092.158444,
"OECD","GDP","TOT","USD_CAP","A","2005",30483.172658,
"OECD","GDP","TOT","USD_CAP","A","2006",32506.817242,
"OECD","GDP","TOT","USD_CAP","A","2007",34070.093051,
"OECD","GDP","TOT","USD_CAP","A","2008",34934.670008,"B"
"OECD","GDP","TOT","USD_CAP","A","2009",33986.808997,
"OECD","GDP","TOT","USD_CAP","A","2010",35285.188576,
"OECD","GDP","TOT","USD_CAP","A","2011",36682.638695,"P"
"OECD","GDP","TOT","USD_CAP","A","2012",37659.708097,"P"
"OECD","GDP","TOT","USD_CAP","A","2013",39018.223931,"P"
"OECD","GDP","TOT","USD_CAP","A","2014",40176.124587,"P"
"OECD","GDP","TOT","USD_CAP","A","2015",41353.298485,"P"
"OECD","GDP","TOT","USD_CAP","A","2016",42465.899014,"P"
"OECD","GDP","TOT","USD_CAP","A","2017",44323.977614,"E"
"OECD","GDP","TOT","USD_CAP","A","2018",45758.803225,"E"
"OECDE","GDP","TOT","MLN_USD","A","1994",8955787.0943,"E"
"OECDE","GDP","TOT","MLN_USD","A","1995",9430468.9954,"E"
"OECDE","GDP","TOT","MLN_USD","A","1996",9846383.4345,"E"
"OECDE","GDP","TOT","MLN_USD","A","1997",10337445.2148,"E"
"OECDE","GDP","TOT","MLN_USD","A","1998",10612249.633,
"OECDE","GDP","TOT","MLN_USD","A","1999",11015327.4381,
"OECDE","GDP","TOT","MLN_USD","A","2000",11815234.2715,
"OECDE","GDP","TOT","MLN_USD","A","2001",12359878.9371,
"OECDE","GDP","TOT","MLN_USD","A","2002",12915848.8531,
"OECDE","GDP","TOT","MLN_USD","A","2003",13260306.1872,
"OECDE","GDP","TOT","MLN_USD","A","2004",13998696.2633,
"OECDE","GDP","TOT","MLN_USD","A","2005",14615549.2709,
"OECDE","GDP","TOT","MLN_USD","A","2006",15922782.9855,
"OECDE","GDP","TOT","MLN_USD","A","2007",16960276.0912,
"OECDE","GDP","TOT","MLN_USD","A","2008",17819565.7677,
"OECDE","GDP","TOT","MLN_USD","A","2009",17427440.7861,
"OECDE","GDP","TOT","MLN_USD","A","2010",18175489.7576,
"OECDE","GDP","TOT","MLN_USD","A","2011",19134580.3554,"P"
"OECDE","GDP","TOT","MLN_USD","A","2012",19563684.9833,"P"
"OECDE","GDP","TOT","MLN_USD","A","2013",20398850.2138,"P"
"OECDE","GDP","TOT","MLN_USD","A","2014",21133465.5284,"P"
"OECDE","GDP","TOT","MLN_USD","A","2015",21913201.1718,"P"
"OECDE","GDP","TOT","MLN_USD","A","2016",22761018.1223,"P"
"OECDE","GDP","TOT","MLN_USD","A","2017",24158089.5274,"P"
"OECDE","GDP","TOT","MLN_USD","A","2018",24836588.8013,"P"
"OECDE","GDP","TOT","USD_CAP","A","1995",18203.386398,"E"
"OECDE","GDP","TOT","USD_CAP","A","1996",18938.338019,"E"
"OECDE","GDP","TOT","USD_CAP","A","1997",19815.566236,"E"
"OECDE","GDP","TOT","USD_CAP","A","1998",20277.816559,
"OECDE","GDP","TOT","USD_CAP","A","1999",20973.752099,
"OECDE","GDP","TOT","USD_CAP","A","2000",22405.231103,
"OECDE","GDP","TOT","USD_CAP","A","2001",23340.269654,
"OECDE","GDP","TOT","USD_CAP","A","2002",24264.538977,
"OECDE","GDP","TOT","USD_CAP","A","2003",24778.022702,
"OECDE","GDP","TOT","USD_CAP","A","2004",26016.540309,
"OECDE","GDP","TOT","USD_CAP","A","2005",27004.171571,
"OECDE","GDP","TOT","USD_CAP","A","2006",29263.226176,
"OECDE","GDP","TOT","USD_CAP","A","2007",30979.825723,
"OECDE","GDP","TOT","USD_CAP","A","2008",32349.86841,"B"
"OECDE","GDP","TOT","USD_CAP","A","2009",31458.540668,
"OECDE","GDP","TOT","USD_CAP","A","2010",32653.608245,
"OECDE","GDP","TOT","USD_CAP","A","2011",34217.761703,"P"
"OECDE","GDP","TOT","USD_CAP","A","2012",34833.398756,"P"
"OECDE","GDP","TOT","USD_CAP","A","2013",36172.062362,"P"
"OECDE","GDP","TOT","USD_CAP","A","2014",37307.688412,"P"
"OECDE","GDP","TOT","USD_CAP","A","2015",38493.069674,"P"
"OECDE","GDP","TOT","USD_CAP","A","2016",39776.889866,"P"
"OECDE","GDP","TOT","USD_CAP","A","2017",42039.28343,"P"
"OECDE","GDP","TOT","USD_CAP","A","2018",43029.169255,"P"
"LVA","GDP","TOT","MLN_USD","A","1994",14835.3909,
"LVA","GDP","TOT","MLN_USD","A","1995",13688.4228,
"LVA","GDP","TOT","MLN_USD","A","1996",14243.2885,
"LVA","GDP","TOT","MLN_USD","A","1997",15775.9223,
"LVA","GDP","TOT","MLN_USD","A","1998",17054.9689,
"LVA","GDP","TOT","MLN_USD","A","1999",17702.1172,
"LVA","GDP","TOT","MLN_USD","A","2000",18986.1028,
"LVA","GDP","TOT","MLN_USD","A","2001",21116.6284,
"LVA","GDP","TOT","MLN_USD","A","2002",23263.4734,
"LVA","GDP","TOT","MLN_USD","A","2003",25228.4994,
"LVA","GDP","TOT","MLN_USD","A","2004",27642.6463,
"LVA","GDP","TOT","MLN_USD","A","2005",31001.8513,
"LVA","GDP","TOT","MLN_USD","A","2006",34944.8372,
"LVA","GDP","TOT","MLN_USD","A","2007",39890.387,
"LVA","GDP","TOT","MLN_USD","A","2008",42310.1591,
"LVA","GDP","TOT","MLN_USD","A","2009",36133.912,
"LVA","GDP","TOT","MLN_USD","A","2010",36830.0626,
"LVA","GDP","TOT","MLN_USD","A","2011",40727.3581,
"LVA","GDP","TOT","MLN_USD","A","2012",43234.9688,
"LVA","GDP","TOT","MLN_USD","A","2013",45639.6205,
"LVA","GDP","TOT","MLN_USD","A","2014",47467.8776,
"LVA","GDP","TOT","MLN_USD","A","2015",48891.4038,
"LVA","GDP","TOT","MLN_USD","A","2016",50634.306,
"LVA","GDP","TOT","MLN_USD","A","2017",55086.4544,
"LVA","GDP","TOT","MLN_USD","A","2018",59130.0013,
"LVA","GDP","TOT","USD_CAP","A","1995",5508.295523,
"LVA","GDP","TOT","USD_CAP","A","1996",5796.500471,
"LVA","GDP","TOT","USD_CAP","A","1997",6484.541115,
"LVA","GDP","TOT","USD_CAP","A","1998",7076.694796,
"LVA","GDP","TOT","USD_CAP","A","1999",7405.194403,
"LVA","GDP","TOT","USD_CAP","A","2000",8019.090469,
"LVA","GDP","TOT","USD_CAP","A","2001",9033.078821,
"LVA","GDP","TOT","USD_CAP","A","2002",10069.133091,
"LVA","GDP","TOT","USD_CAP","A","2003",11026.017987,
"LVA","GDP","TOT","USD_CAP","A","2004",12215.044761,
"LVA","GDP","TOT","USD_CAP","A","2005",13847.839794,
"LVA","GDP","TOT","USD_CAP","A","2006",15750.403388,
"LVA","GDP","TOT","USD_CAP","A","2007",18123.550145,
"LVA","GDP","TOT","USD_CAP","A","2008",19428.605125,
"LVA","GDP","TOT","USD_CAP","A","2009",16869.334486,
"LVA","GDP","TOT","USD_CAP","A","2010",17560.803564,
"LVA","GDP","TOT","USD_CAP","A","2011",19781.845536,
"LVA","GDP","TOT","USD_CAP","A","2012",21259.78844,
"LVA","GDP","TOT","USD_CAP","A","2013",22674.545789,
"LVA","GDP","TOT","USD_CAP","A","2014",23802.37063,
"LVA","GDP","TOT","USD_CAP","A","2015",24726.183359,
"LVA","GDP","TOT","USD_CAP","A","2016",25842.558023,
"LVA","GDP","TOT","USD_CAP","A","2017",28378.067363,
"LVA","GDP","TOT","USD_CAP","A","2018",30697.938789,
"BRA","GDP","TOT","MLN_USD","A","1995",1310242.0238,
"BRA","GDP","TOT","MLN_USD","A","1996",1363613.2731,
"BRA","GDP","TOT","MLN_USD","A","1997",1434038.9673,
"BRA","GDP","TOT","MLN_USD","A","1998",1454506.782,
"BRA","GDP","TOT","MLN_USD","A","1999",1483692.4298,
"BRA","GDP","TOT","MLN_USD","A","2000",1579859.2601,
"BRA","GDP","TOT","MLN_USD","A","2001",1638207.314,
"BRA","GDP","TOT","MLN_USD","A","2002",1714154.9857,
"BRA","GDP","TOT","MLN_USD","A","2003",1768265.2673,
"BRA","GDP","TOT","MLN_USD","A","2004",1921620.5028,
"BRA","GDP","TOT","MLN_USD","A","2005",2046851.6163,
"BRA","GDP","TOT","MLN_USD","A","2006",2193224.82,
"BRA","GDP","TOT","MLN_USD","A","2007",2388048.5507,
"BRA","GDP","TOT","MLN_USD","A","2008",2558849.6999,
"BRA","GDP","TOT","MLN_USD","A","2009",2575039.6296,
"BRA","GDP","TOT","MLN_USD","A","2010",2803066.1101,
"BRA","GDP","TOT","MLN_USD","A","2011",2974955.3451,
"BRA","GDP","TOT","MLN_USD","A","2012",3088323.9977,
"BRA","GDP","TOT","MLN_USD","A","2013",3232670.0783,
"BRA","GDP","TOT","MLN_USD","A","2014",3307409.5844,
"BRA","GDP","TOT","MLN_USD","A","2015",3224597.6859,
"BRA","GDP","TOT","MLN_USD","A","2016",3156493.7668,
"BRA","GDP","TOT","MLN_USD","A","2017",3237511.6319,"E"
"BRA","GDP","TOT","USD_CAP","A","2000",9091.892265,
"BRA","GDP","TOT","USD_CAP","A","2001",9296.974644,
"BRA","GDP","TOT","USD_CAP","A","2002",9603.149244,
"BRA","GDP","TOT","USD_CAP","A","2003",9785.188819,
"BRA","GDP","TOT","USD_CAP","A","2004",10508.408121,
"BRA","GDP","TOT","USD_CAP","A","2005",11064.592516,
"BRA","GDP","TOT","USD_CAP","A","2006",11724.612121,
"BRA","GDP","TOT","USD_CAP","A","2007",12632.619712,
"BRA","GDP","TOT","USD_CAP","A","2008",13396.398248,
"BRA","GDP","TOT","USD_CAP","A","2009",13343.494423,
"BRA","GDP","TOT","USD_CAP","A","2010",14382.76105,
"BRA","GDP","TOT","USD_CAP","A","2011",15131.733843,
"BRA","GDP","TOT","USD_CAP","A","2012",15572.826188,
"BRA","GDP","TOT","USD_CAP","A","2013",16163.011938,
"BRA","GDP","TOT","USD_CAP","A","2014",16396.241834,
"BRA","GDP","TOT","USD_CAP","A","2015",15847.582563,
"BRA","GDP","TOT","USD_CAP","A","2016",15385.778312,
"BRA","GDP","TOT","USD_CAP","A","2017",15651.388542,"E"
"LTU","GDP","TOT","MLN_USD","A","1995",21498.8072,
"LTU","GDP","TOT","MLN_USD","A","1996",22976.1693,
"LTU","GDP","TOT","MLN_USD","A","1997",25275.9583,
"LTU","GDP","TOT","MLN_USD","A","1998",27553.4068,
"LTU","GDP","TOT","MLN_USD","A","1999",27565.2834,
"LTU","GDP","TOT","MLN_USD","A","2000",29597.8148,
"LTU","GDP","TOT","MLN_USD","A","2001",32804.7686,
"LTU","GDP","TOT","MLN_USD","A","2002",36132.8008,
"LTU","GDP","TOT","MLN_USD","A","2003",41213.9341,
"LTU","GDP","TOT","MLN_USD","A","2004",44008.1265,
"LTU","GDP","TOT","MLN_USD","A","2005",48263.165,
"LTU","GDP","TOT","MLN_USD","A","2006",53903.0059,
"LTU","GDP","TOT","MLN_USD","A","2007",61703.4058,
"LTU","GDP","TOT","MLN_USD","A","2008",66344.1401,
"LTU","GDP","TOT","MLN_USD","A","2009",57393.9799,
